person_id,runtime_cohort,physical_leg_mode,routing_choice_mode,previous_root_cause,planned_departure,realized_departure,waiting_start,waiting_duration_to_48h,waiting_stop,destination_stop,previously_boarded,previously_alighted,last_vehicle,last_line,last_route,scheduled_services_at_stop,scheduled_later_services,later_compatible_services,last_service,last_compatible_service,wait_after_service_end,wait_after_compatible_service_end,actual_later_vehicle_passes,actual_compatible_passes,first_actual_compatible_pass,classification,confirmed_pipeline_error
"6043713",regional_background,pt,pt,PT_NEVER_BOARDED,69935.000,71246.000,71246.000,101554.000,"106929","108508.1",false,false,"","","",172,24,0,90120.000,70140.000,false,true,24,0,,NO_COMPATIBLE_CONNECTION,false
"6044809",regional_background,pt,pt,PT_NEVER_BOARDED,11969.000,88449.000,88449.000,84351.000,"106046.1","5974.1",false,false,"","","",537,2,0,89580.000,87840.000,false,true,2,0,,NO_COMPATIBLE_CONNECTION,false
"6062183",regional_background,pt,pt,PT_NEVER_BOARDED,4446.000,83963.000,83963.000,88837.000,"3695","102023",false,false,"","","",60,0,0,74100.000,74100.000,true,true,0,0,,NO_LATER_SERVICE,false
"6086266",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,64260.000,68649.000,68649.000,104151.000,"102040.3","102230.2",true,true,"tr_9647","XXX---2249598_3","XXX---2249598_3_4",19,3,0,85380.000,65040.000,false,true,3,0,,TRANSFER_MISSED_AFTER_DELAY,false
"6091005",regional_background,pt,pt,PT_NEVER_BOARDED,52594.000,55158.000,55158.000,117642.000,"4132","167709.1",false,false,"","","",31,18,0,88500.000,53760.000,false,true,18,0,,NO_COMPATIBLE_CONNECTION,false
"6105277",regional_background,pt,pt,PT_NEVER_BOARDED,83741.000,87649.000,87649.000,85151.000,"106130.21","106108.4",false,false,"","","",137,0,0,86640.000,86640.000,true,true,0,0,,NO_LATER_SERVICE,false
"6119019",regional_background,pt,pt,PT_NEVER_BOARDED,46826.000,87161.000,87161.000,85639.000,"127517.2","101714.1",false,false,"","","",147,0,0,86520.000,86520.000,true,true,0,0,,NO_LATER_SERVICE,false
"6123767",regional_background,pt,pt,PT_NEVER_BOARDED,62621.000,74346.000,74346.000,98454.000,"167711","167797",false,false,"","","",6,0,0,66440.000,66440.000,true,true,0,0,,NO_LATER_SERVICE,false
"6135390",regional_background,pt,pt,PT_NEVER_BOARDED,12802.000,109995.000,109995.000,62805.000,"3845","167721.1",false,false,"","","",72,0,0,75060.000,40860.000,true,true,0,0,,NO_LATER_SERVICE,false
"6137608",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,67440.000,70089.000,70089.000,102711.000,"102027","168916",true,true,"tr_9424","XXX---2249595_3","XXX---2249595_3_3",3,0,0,68100.000,68100.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"6148367",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,59340.000,73422.000,73422.000,99378.000,"102023","168813.1",true,true,"tr_2027","XXX---162443_106","XXX---162443_106_22",236,26,0,88140.000,72780.000,false,true,26,0,,TRANSFER_MISSED_AFTER_DELAY,false
"6150430",regional_background,pt,pt,PT_NEVER_BOARDED,41493.000,55886.000,55886.000,116914.000,"175460","168715",false,false,"","","",11,2,0,64140.000,42180.000,false,true,2,0,,NO_COMPATIBLE_CONNECTION,false
"6156674",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,59400.000,73716.000,73716.000,99084.000,"102454","168692",true,true,"tr_319","XXX---161788_2","XXX---161788_2_133",3,0,0,63180.000,63180.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"6158314",regional_background,pt,pt,PT_NEVER_BOARDED,58684.000,62463.000,62463.000,110337.000,"168024","168054",false,false,"","","",17,2,0,63800.000,59460.000,false,true,2,0,,NO_COMPATIBLE_CONNECTION,false
"6185014",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,65040.000,71173.000,71173.000,101627.000,"169017","168884",true,true,"tr_9759","XXX---2249599_3","XXX---2249599_3_33",2,0,0,68640.000,68640.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"618653",regional_background,pt,pt,PT_NEVER_BOARDED,41256.000,45212.000,45212.000,127588.000,"13072.2","13087.1",false,false,"","","",4,1,0,55080.000,44400.000,false,true,1,0,,NO_COMPATIBLE_CONNECTION,false
"6187076",regional_background,pt,pt,PT_NEVER_BOARDED,45616.000,55939.000,55939.000,116861.000,"22763","3971.1",false,false,"","","",7,0,0,48060.000,48060.000,true,true,0,0,,NO_LATER_SERVICE,false
"6199189",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,48698.000,56808.000,56808.000,115992.000,"13700.1","13743.1",true,true,"tr_28925","XXX---2268700_3","XXX---2268700_3_7",5,0,0,48720.000,48720.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"6199644",regional_background,pt,pt,PT_NEVER_BOARDED,66293.000,95827.000,95827.000,76973.000,"13808.1","161895",false,false,"","","",18,0,0,69600.000,67260.000,true,true,0,0,,NO_LATER_SERVICE,false
"6202933",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,71280.000,78996.000,78996.000,93804.000,"13745","175462",true,true,"tr_2026","XXX---162443_106","XXX---162443_106_21",17,0,0,73800.000,73800.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"6213781",regional_background,pt,pt,PT_NEVER_BOARDED,12732.000,72538.000,72538.000,100262.000,"168668","4171",false,false,"","","",35,3,0,85620.000,72000.000,false,true,3,0,,NO_COMPATIBLE_CONNECTION,false
"6219827",regional_background,walk,pt,PT_NEVER_BOARDED,70646.000,80527.000,80527.000,92273.000,"","",false,false,"","","",0,0,0,,,false,false,0,0,,INSUFFICIENT_EVIDENCE,false
"6222429",regional_background,pt,pt,PT_NEVER_BOARDED,41673.000,45724.000,45724.000,127076.000,"3620","167837",false,false,"","","",35,22,0,74880.000,42540.000,false,true,22,0,,NO_COMPATIBLE_CONNECTION,false
"6233719",regional_background,pt,pt,PT_NEVER_BOARDED,42445.000,97919.000,97919.000,74881.000,"3731","3823",false,false,"","","",67,0,0,85860.000,85860.000,true,true,0,0,,NO_LATER_SERVICE,false
"6242505",regional_background,pt,pt,PT_NEVER_BOARDED,59110.000,65241.000,65241.000,107559.000,"104908","168979",false,false,"","","",1,0,0,62460.000,62460.000,true,true,0,0,,NO_LATER_SERVICE,false
"6248687",regional_background,pt,pt,PT_NEVER_BOARDED,38230.000,65345.000,65345.000,107455.000,"7294.1","12900.4",false,false,"","","",14,0,0,62760.000,48240.000,true,true,0,0,,NO_LATER_SERVICE,false
"6252425",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,63000.000,70116.000,70116.000,102684.000,"102454","168680",true,true,"tr_314","XXX---161788_2","XXX---161788_2_130",3,0,0,63180.000,63180.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"6257096",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,69300.000,76322.000,76322.000,96478.000,"13743","168927",true,true,"tr_2049","XXX---162443_106","XXX---162443_106_42",12,0,0,69300.000,69300.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"6258401",regional_background,pt,pt,PT_NEVER_BOARDED,60433.000,67497.000,67497.000,105303.000,"7782","6887.1",false,false,"","","",3,0,0,63240.000,63240.000,true,true,0,0,,NO_LATER_SERVICE,false
"625906",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,27060.000,27534.000,27534.000,145266.000,"101674.11","142500.2",true,true,"tr_161","XXX---161788_2","XXX---161788_2_33",15,12,5,80100.000,73140.000,false,false,12,5,38512.000,COMPATIBLE_SERVICE_NOT_BOARDED,false
"626054",regional_background,pt,pt,PT_NEVER_BOARDED,20080.000,70776.000,70776.000,102024.000,"164942","164543",false,false,"","","",7,0,0,63660.000,63660.000,true,true,0,0,,NO_LATER_SERVICE,false
"6265222",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,40793.000,51480.000,51480.000,121320.000,"22825.2","136827",true,true,"tr_38265","XXX---2270737_3","XXX---2270737_3_0",23,8,0,65700.000,48180.000,false,true,8,0,,TRANSFER_MISSED_AFTER_DELAY,false
"6280823",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,74460.000,85002.000,85002.000,87798.000,"101697.1","102028.1",true,true,"tr_20441","XXX---2267045_3","XXX---2267045_3_0",34,0,0,83520.000,83520.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"6283092",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,56880.000,60349.000,60349.000,112451.000,"134473","104585.1",true,true,"tr_17223","XXX---2255051_3","XXX---2255051_3_5",5,1,1,61860.000,61860.000,false,false,1,1,61860.000,COMPATIBLE_SERVICE_NOT_BOARDED,false
"6290115",regional_background,pt,pt,PT_NEVER_BOARDED,64537.000,75879.000,75879.000,96921.000,"22834","22820.2",false,false,"","","",13,0,0,65160.000,65160.000,true,true,0,0,,NO_LATER_SERVICE,false
"6296081",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,68760.000,79702.000,79702.000,93098.000,"102338","168397",true,true,"tr_2026","XXX---162443_106","XXX---162443_106_21",39,0,0,72240.000,70440.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"6299381",regional_background,pt,pt,PT_NEVER_BOARDED,57516.000,61511.000,61511.000,111289.000,"139339","134453.1",false,false,"","","",1,0,0,58100.000,58100.000,true,true,0,0,,NO_LATER_SERVICE,false
"632203",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,63420.000,65769.000,65769.000,107031.000,"13873","14078.1",true,true,"tr_29171","XXX---2268708_3","XXX---2268708_3_17",51,2,0,70440.000,63480.000,false,true,2,0,,TRANSFER_MISSED_AFTER_DELAY,false
"6335073",regional_background,pt,pt,PT_NEVER_BOARDED,61192.000,69051.000,69051.000,103749.000,"169007","4303",false,false,"","","",10,0,0,65340.000,65340.000,true,true,0,0,,NO_LATER_SERVICE,false
"6337810",regional_background,pt,pt,PT_NEVER_BOARDED,57100.000,62409.000,62409.000,110391.000,"139674.2","102083.2",false,false,"","","",9,0,0,61800.000,61800.000,true,true,0,0,,NO_LATER_SERVICE,false
"6343552",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,58860.000,67768.000,67768.000,105032.000,"101743.1","136773",true,true,"tr_837","XXX---162007_2_1158070147","XXX---162007_2_1158070147_2",22,1,0,69300.000,65700.000,false,true,1,0,,TRANSFER_MISSED_AFTER_DELAY,false
"6344624",regional_background,pt,pt,PT_NEVER_BOARDED,55409.000,58353.000,58353.000,114447.000,"105110.6","102366.1",false,false,"","","",7,0,0,55800.000,55800.000,true,true,0,0,,NO_LATER_SERVICE,false
"6346548",regional_background,walk,pt,PT_NEVER_BOARDED,76005.000,126560.000,126560.000,46240.000,"","",false,false,"","","",0,0,0,,,false,false,0,0,,INSUFFICIENT_EVIDENCE,false
"6347942",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,58753.000,70321.000,70321.000,102479.000,"101743.1","136773",true,true,"tr_17844","XXX---2255115_3","XXX---2255115_3_6",22,0,0,69300.000,65700.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"6356455",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,62928.000,70026.000,70026.000,102774.000,"102233.1","168871",true,true,"tr_1011","XXX---162192_4","XXX---162192_4_25",7,0,0,65040.000,65040.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"6370452",regional_background,pt,pt,PT_NEVER_BOARDED,34170.000,109224.000,109224.000,63576.000,"3605","68240.1",false,false,"","","",1,0,0,41400.000,41400.000,true,true,0,0,,NO_LATER_SERVICE,false
"6383831",regional_background,pt,pt,PT_NEVER_BOARDED,52725.000,62886.000,62886.000,109914.000,"136879.1","22825",false,false,"","","",10,1,0,68220.000,62520.000,false,true,1,0,,NO_COMPATIBLE_CONNECTION,false
"6399858",regional_background,pt,pt,PT_NEVER_BOARDED,43661.000,48165.000,48165.000,124635.000,"135395.2","134275.2",false,false,"","","",1,0,0,46980.000,46980.000,true,true,0,0,,NO_LATER_SERVICE,false
"6421064",regional_background,pt,pt,PT_NEVER_BOARDED,56808.000,64800.000,64800.000,108000.000,"134315","134321",false,false,"","","",3,0,0,62340.000,62340.000,true,true,0,0,,NO_LATER_SERVICE,false
"6424296",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,56100.000,63114.000,63114.000,109686.000,"139254.3","143667",true,true,"tr_17816","XXX---2255113_3","XXX---2255113_3_9",2,0,0,58200.000,58200.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"6427363",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,53640.000,67934.000,67934.000,104866.000,"22824","139272",true,true,"tr_38208","XXX---2270732_3","XXX---2270732_3_2",7,0,0,54900.000,54900.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"6433673",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,53460.000,58769.000,58769.000,114031.000,"101743.1","135394.1",true,true,"tr_830","XXX---162007_2_1158070147","XXX---162007_2_1158070147_0",22,6,0,69300.000,54600.000,false,true,6,0,,TRANSFER_MISSED_AFTER_DELAY,false
"6453307",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,66840.000,70331.000,70331.000,102469.000,"149427","136374",true,true,"tr_3445","XXX---162461_109","XXX---162461_109_22",8,0,0,67920.000,67920.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"6468994",regional_background,pt,pt,PT_NEVER_BOARDED,53637.000,71589.000,71589.000,101211.000,"136969","157402.2",false,false,"","","",2,0,0,61800.000,61800.000,true,true,0,0,,NO_LATER_SERVICE,false
"6470896",regional_background,pt,pt,PT_NEVER_BOARDED,11310.000,111384.000,111384.000,61416.000,"182618","101954.1",false,false,"","","",4,0,0,63060.000,63060.000,true,true,0,0,,NO_LATER_SERVICE,false
"6474324",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,66660.000,70163.000,70163.000,102637.000,"10895.1","11167.2",true,true,"tr_32284","XXX---2268763_3","XXX---2268763_3_0",94,10,0,81600.000,69240.000,false,true,10,0,,TRANSFER_MISSED_AFTER_DELAY,false
"6478485",regional_background,pt,pt,PT_NEVER_BOARDED,17618.000,83717.000,83717.000,89083.000,"101743.1","136331",false,false,"","","",22,0,0,69300.000,69300.000,true,true,0,0,,NO_LATER_SERVICE,false
"6479779",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,47460.000,69107.000,69107.000,103693.000,"102391.1","102357.2",true,true,"tr_17093","XXX---2255042_3","XXX---2255042_3_2",7,0,0,67200.000,51480.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"6482016",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,60060.000,63611.000,63611.000,109189.000,"143652","139254.2",true,true,"tr_795","XXX---162007_2_1158069900","XXX---162007_2_1158069900_5",2,0,0,61380.000,61380.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"648945",regional_background,pt,pt,PT_NEVER_BOARDED,24971.000,96593.000,96593.000,76207.000,"164785","102176.4",false,false,"","","",2,0,0,27360.000,27360.000,true,true,0,0,,NO_LATER_SERVICE,false
"6494079",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,39060.000,74935.000,74935.000,97865.000,"101754","137231.2",true,true,"tr_730","XXX---162007_2_1158069508","XXX---162007_2_1158069508_11",13,0,0,68340.000,45180.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"6503863",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,64440.000,70332.000,70332.000,102468.000,"149427","136383",true,true,"tr_3445","XXX---162461_109","XXX---162461_109_22",8,0,0,67920.000,65520.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"6529307",regional_background,pt,pt,PT_NEVER_BOARDED,59388.000,65778.000,65778.000,107022.000,"139301","139312.3",false,false,"","","",6,0,0,63120.000,59520.000,true,true,0,0,,NO_LATER_SERVICE,false
"6538305",regional_background,pt,pt,PT_NEVER_BOARDED,66631.000,71600.000,71600.000,101200.000,"101754","137022",false,false,"","","",13,0,0,68340.000,68340.000,true,true,0,0,,NO_LATER_SERVICE,false
"6541523",regional_background,pt,pt,PT_NEVER_BOARDED,77326.000,86089.000,86089.000,86711.000,"174075.1","104300.4",false,false,"","","",19,0,0,85320.000,85320.000,true,true,0,0,,NO_LATER_SERVICE,false
"6548088",regional_background,pt,pt,PT_NEVER_BOARDED,57908.000,65699.000,65699.000,107101.000,"136532","104305.1",false,false,"","","",9,1,0,66780.000,59520.000,false,true,1,0,,NO_COMPATIBLE_CONNECTION,false
"657039",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,38520.000,63673.000,63673.000,109127.000,"9600","9565.1",true,true,"tr_3305","XXX---162460_109","XXX---162460_109_30",9,2,0,70740.000,58500.000,false,true,2,0,,TRANSFER_MISSED_AFTER_DELAY,false
"6574892",regional_background,pt,pt,PT_NEVER_BOARDED,60460.000,62739.000,62739.000,110061.000,"68228.1","66808",false,false,"","","",8,0,0,62160.000,60600.000,true,true,0,0,,NO_LATER_SERVICE,false
"6604165",regional_background,pt,pt,PT_NEVER_BOARDED,67530.000,76986.000,76986.000,95814.000,"136827","104585",false,false,"","","",6,0,0,67620.000,67620.000,true,true,0,0,,NO_LATER_SERVICE,false
"6614914",regional_background,pt,pt,PT_NEVER_BOARDED,6531.000,26962.000,26962.000,145838.000,"106483","106214",false,false,"","","",220,194,0,91140.000,15090.000,false,true,194,0,,NO_COMPATIBLE_CONNECTION,false
"6622",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,64800.000,75235.000,75235.000,97565.000,"105224.1","3580",true,true,"tr_11129","XXX---2249651_3","XXX---2249651_3_0",69,4,4,87480.000,87480.000,false,false,4,4,75780.000,COMPATIBLE_SERVICE_NOT_BOARDED,false
"6646551",regional_background,pt,pt,PT_NEVER_BOARDED,41140.000,54505.000,54505.000,118295.000,"136860.3","102359.3",false,false,"","","",1,0,0,41400.000,41400.000,true,true,0,0,,NO_LATER_SERVICE,false
"6648293",regional_background,pt,pt,PT_NEVER_BOARDED,63572.000,65548.000,65548.000,107252.000,"22916","22820.1",false,false,"","","",34,7,2,78240.000,71040.000,false,false,7,2,67440.000,COMPATIBLE_SERVICE_NOT_BOARDED,false
"66542",munich_resident,pt,pt,PT_NEVER_BOARDED,3241.000,62120.000,62120.000,110680.000,"106601","108547",false,false,"","","",115,41,0,90960.000,16830.000,false,true,41,0,,NO_COMPATIBLE_CONNECTION,false
"6655687",regional_background,pt,pt,PT_NEVER_BOARDED,63978.000,68453.000,68453.000,104347.000,"22887","22820.2",false,false,"","","",30,3,0,78540.000,65880.000,false,true,3,0,,NO_COMPATIBLE_CONNECTION,false
"6662616",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,47928.000,61082.000,61082.000,111718.000,"9673.2","104300.4",true,true,"tr_26506","XXX---2268624_3","XXX---2268624_3_0",43,13,0,84060.000,48660.000,false,true,13,0,,TRANSFER_MISSED_AFTER_DELAY,false
"6671317",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,78600.000,82099.000,82099.000,90701.000,"10947.2","11255",true,true,"tr_3514","XXX---162462_109","XXX---162462_109_11",55,0,0,81180.000,81180.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"6672571",regional_background,pt,pt,PT_NEVER_BOARDED,49077.000,69466.000,69466.000,103334.000,"156483.1","156318.1",false,false,"","","",5,0,0,64260.000,64260.000,true,true,0,0,,NO_LATER_SERVICE,false
"6684106",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,41640.000,57978.000,57978.000,114822.000,"175512","175188",true,true,"tr_5413","XXX---1989745_3","XXX---1989745_3_7",73,26,0,83100.000,50520.000,false,true,26,0,,TRANSFER_MISSED_AFTER_DELAY,false
"6687047",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,53580.000,60722.000,60722.000,112078.000,"104305.1","137282",true,true,"tr_1304","XXX---162424_106","XXX---162424_106_10",4,0,0,60120.000,57480.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"6695",regional_background,pt,pt,PT_NEVER_BOARDED,4563.000,69649.000,69649.000,103151.000,"104292.2","102028.2",false,false,"","","",26,4,0,81780.000,65760.000,false,true,4,0,,NO_COMPATIBLE_CONNECTION,false
"6716866",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,80020.000,83259.000,83259.000,89541.000,"11100","11038.3",true,true,"tr_20825","XXX---2268533_3","XXX---2268533_3_1",69,0,0,82140.000,82140.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"6725707",regional_background,pt,pt,PT_NEVER_BOARDED,56546.000,63397.000,63397.000,109403.000,"12104.1","11744.4",false,false,"","","",3,0,0,57000.000,57000.000,true,true,0,0,,NO_LATER_SERVICE,false
"6726749",regional_background,pt,pt,PT_NEVER_BOARDED,6808.000,71856.000,71856.000,100944.000,"109351","106437",false,false,"","","",113,22,22,89190.000,89190.000,false,false,22,22,72003.000,COMPATIBLE_SERVICE_NOT_BOARDED,false
"6732500",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,43080.000,46570.000,46570.000,126230.000,"11151.2","104416.1",true,true,"tr_1821","XXX---162433_106","XXX---162433_106_22",79,49,0,89700.000,44160.000,false,true,49,0,,TRANSFER_MISSED_AFTER_DELAY,false
"6752393",regional_background,pt,pt,PT_NEVER_BOARDED,58497.000,65952.000,65952.000,106848.000,"69336","102108.2",false,false,"","","",5,0,0,61920.000,58740.000,true,true,0,0,,NO_LATER_SERVICE,false
"6752398",regional_background,pt,pt,PT_NEVER_BOARDED,40038.000,98697.000,98697.000,74103.000,"10272","135999",false,false,"","","",12,0,0,67320.000,62520.000,true,true,0,0,,NO_LATER_SERVICE,false
"6777334",regional_background,pt,pt,PT_NEVER_BOARDED,74333.000,75817.000,75817.000,96983.000,"109223","109266",false,false,"","","",45,0,0,75540.000,75540.000,true,true,0,0,,NO_LATER_SERVICE,false
"6795852",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,37020.000,44169.000,44169.000,128631.000,"127218","127897",true,true,"tr_12662","XXX---2249902_3","XXX---2249902_3_2",9,6,3,67620.000,67620.000,false,false,6,3,44583.000,COMPATIBLE_SERVICE_NOT_BOARDED,false
"6802750",regional_background,pt,pt,PT_NEVER_BOARDED,64786.000,69073.000,69073.000,103727.000,"145771","101695",false,false,"","","",9,0,0,65160.000,65160.000,true,true,0,0,,NO_LATER_SERVICE,false
"6804520",regional_background,pt,pt,PT_NEVER_BOARDED,6097.000,58678.000,58678.000,114122.000,"109064","106054",false,false,"","","",126,45,0,90750.000,14250.000,false,true,45,0,,NO_COMPATIBLE_CONNECTION,false
"681068",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,44820.000,51972.000,51972.000,120828.000,"65505.3","65562",true,true,"tr_38668","XXX---2270894_3","XXX---2270894_3_2",2,0,0,45300.000,45240.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"681474",regional_background,walk,pt,PT_NEVER_BOARDED,61393.000,61393.000,61393.000,111407.000,"","",false,false,"","","",0,0,0,,,false,false,0,0,,INSUFFICIENT_EVIDENCE,false
"681557",regional_background,pt,pt,PT_NEVER_BOARDED,39330.000,44094.000,44094.000,128706.000,"65561","22200",false,false,"","","",2,0,0,43500.000,43500.000,true,true,0,0,,NO_LATER_SERVICE,false
"681701",regional_background,pt,pt,PT_NEVER_BOARDED,34377.000,89353.000,89353.000,83447.000,"175694","175506.1",false,false,"","","",53,0,0,84630.000,84630.000,true,true,0,0,,NO_LATER_SERVICE,false
"682409",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,60193.000,70793.000,70793.000,102007.000,"103537.3","65558",true,true,"tr_1011","XXX---162192_4","XXX---162192_4_25",25,2,0,78600.000,69360.000,false,true,2,0,,TRANSFER_MISSED_AFTER_DELAY,false
"6832903",regional_background,pt,pt,PT_NEVER_BOARDED,9394.000,61560.000,61560.000,111240.000,"107837","106055",false,false,"","","",220,76,0,90330.000,14010.000,false,true,76,0,,NO_COMPATIBLE_CONNECTION,false
"6839283",regional_background,pt,pt,PT_NEVER_BOARDED,62070.000,92473.000,92473.000,80327.000,"69535","102112.1",false,false,"","","",34,0,0,73320.000,73320.000,true,true,0,0,,NO_LATER_SERVICE,false
"6846564",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,19347.000,82794.000,82794.000,90006.000,"11176.1","11398",true,true,"tr_1920","XXX---162433_106","XXX---162433_106_83",34,0,0,75960.000,74220.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"6849931",regional_background,pt,pt,PT_NEVER_BOARDED,2683.000,81916.000,81916.000,90884.000,"12799.4","106108.2",false,false,"","","",23,0,0,67140.000,67140.000,true,true,0,0,,NO_LATER_SERVICE,false
"6854270",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,58140.000,60380.000,60380.000,112420.000,"127265","145617.1",true,true,"tr_13654","XXX---2249918_0","XXX---2249918_0_8",3,0,0,60360.000,60360.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"6882567",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,61020.000,66566.000,66566.000,106234.000,"135837.10","135812",true,true,"tr_18576","XXX---2255156_3","XXX---2255156_3_14",2,0,0,64320.000,64320.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"688720",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,44760.000,52642.000,52642.000,120158.000,"10681.5","10647",true,true,"tr_26200","XXX---2268614_3","XXX---2268614_3_0",5,2,0,66120.000,45840.000,false,true,2,0,,TRANSFER_MISSED_AFTER_DELAY,false
"689270",regional_background,pt,pt,PT_NEVER_BOARDED,32231.000,87613.000,87613.000,85187.000,"10304","10632",false,false,"","","",78,0,0,87300.000,87300.000,true,true,0,0,,NO_LATER_SERVICE,false
"6897920",regional_background,pt,pt,PT_NEVER_BOARDED,46576.000,52664.000,52664.000,120136.000,"175608","175823",false,false,"","","",48,17,15,84600.000,84600.000,false,false,17,15,54420.000,COMPATIBLE_SERVICE_NOT_BOARDED,false
"6913044",regional_background,pt,pt,PT_NEVER_BOARDED,21101.000,68760.000,68760.000,104040.000,"136071","102552.3",false,false,"","","",10,0,0,67140.000,67140.000,true,true,0,0,,NO_LATER_SERVICE,false
"6921548",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,43320.000,57756.000,57756.000,115044.000,"127969.2","127964.2",true,true,"tr_7239","XXX---2183232_3","XXX---2183232_3_12",36,12,0,75900.000,50700.000,false,true,12,0,,TRANSFER_MISSED_AFTER_DELAY,false
"6938597",regional_background,pt,pt,PT_NEVER_BOARDED,52902.000,95481.000,95481.000,77319.000,"102375","102028.9",false,false,"","","",21,0,0,87600.000,87600.000,true,true,0,0,,NO_LATER_SERVICE,false
"695702",regional_background,pt,pt,PT_NEVER_BOARDED,12903.000,89488.000,89488.000,83312.000,"10508","10393.4",false,false,"","","",5,0,0,62520.000,62520.000,true,true,0,0,,NO_LATER_SERVICE,false
"6977285",regional_background,pt,pt,PT_NEVER_BOARDED,65785.000,77918.000,77918.000,94882.000,"145397.1","180807",false,false,"","","",77,6,0,88020.000,71220.000,false,true,6,0,,NO_COMPATIBLE_CONNECTION,false
"6995207",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,57163.000,57342.000,57342.000,115458.000,"70881.2","181965.1",true,true,"tr_5457","XXX---1989749_3","XXX---1989749_3_0",3,1,0,82440.000,57300.000,false,true,1,0,,TRANSFER_MISSED_AFTER_DELAY,false
